Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
15,28,0.01,0.0903,0.6868,0.8415
15,29,0.0071,0.101,0.6808,0.8415
15,30,0.0111,0.107,0.7035,0.8306
15,31,0.0101,0.0973,0.6867,0.8306
15,32,0.0056,0.1008,0.6782,0.847
15,33,0.0069,0.1122,0.7035,0.8306
15,34,0.0072,0.1009,0.6859,0.8525
15,35,0.0079,0.1081,0.6847,0.8361
15,36,0.0073,0.1028,0.6957,0.8525
15,37,0.0118,0.0942,0.6719,0.8306
15,38,0.0105,0.0888,0.6943,0.847
15,39,0.0068,0.0947,0.6599,0.8361
15,40,0.0056,0.1008,0.6962,0.8525
16,1,0.2301,0.1658,0.4115,0.8087
16,2,0.1389,0.0994,0.5736,0.847
16,3,0.0821,0.0705,0.6864,0.8743
16,4,0.0552,0.0722,0.6719,0.8634
16,5,0.0343,0.0763,0.7292,0.8689
16,6,0.0291,0.0856,0.6952,0.8634
16,7,0.0147,0.0782,0.711,0.8689
16,8,0.023,0.0811,0.7465,0.8579
16,9,0.0166,0.0787,0.7347,0.8579
16,10,0.0113,0.0725,0.7278,0.8743
16,11,0.0084,0.0781,0.7666,0.8743
16,12,0.0103,0.0823,0.7373,0.8743
16,13,0.0093,0.08,0.6814,0.8579
16,14,0.008,0.0798,0.7697,0.8743
16,15,0.0079,0.0692,0.7674,0.8798
16,16,0.0139,0.0713,0.7756,0.8798
16,17,0.0062,0.0768,0.7277,0.8579
16,18,0.0064,0.0609,0.7596,0.8743
16,19,0.0095,0.0638,0.7584,0.8852
16,20,0.0142,0.0761,0.725,0.8689
16,21,0.0045,0.069,0.7505,0.8907
16,22,0.0056,0.0827,0.6565,0.8852
16,23,0.0052,0.07,0.7374,0.8798
16,24,0.0032,0.0736,0.719,0.8907
16,25,0.0042,0.0703,0.7374,0.8798
16,26,0.0049,0.0708,0.7626,0.8743
16,27,0.0052,0.0734,0.7905,0.8852
16,28,0.0116,0.0694,0.7074,0.8852
16,29,0.0063,0.0737,0.691,0.8907
16,30,0.0037,0.0747,0.7069,0.8798
16,31,0.0101,0.0704,0.7626,0.8852
16,32,0.0031,0.0636,0.7641,0.8907
16,33,0.0067,0.0652,0.7425,0.8907
16,34,0.0046,0.0726,0.6723,0.8743
16,35,0.0038,0.0702,0.7311,0.8743
16,36,0.0083,0.0807,0.7562,0.8743
16,37,0.0031,0.0664,0.7308,0.8852
16,38,0.0056,0.0725,0.7042,0.8634
16,39,0.0042,0.0738,0.719,0.8907
16,40,0.0037,0.0672,0.7623,0.8907
